arrival_time,start_time,finish_time,wait_time,queue_length
05-04-2023 12.25,05-04-2023 12.43,2023-04-05 12:58:48,18.61,11.0
28-11-2023 18.31,28-11-2023 18.57,28-11-2023 19:11:04.571190,26.34,27.0
13-07-2023 04.24,13-07-2023 04.34,2023-07-13 04:38:39,10.3,6.0
2023/11/01 21:59:43,01-11-2023 22.33,2023-11-01 22:41:42,34.21,40.0
21-10-2023 12.08,2023-10-21 12:30,2023-10-21 12:33:08,22.31,31.0
26-07-2023 12.02,26-07-2023 12.35,2023-07-26 12:50:22,33.19,54.0
14-06-2023 16.31,2023-06-14 16:54,2023-06-14 17:03:22,23.03,28.0
20-12-2023 08.38,20-12-2023 08.58,2023-12-20 09:09:23,20.23,
16-10-2023 06.01,16-10-2023 06.21,2023-10-16 06:29:56,19.98,20.0
30-03-2023 2.36,30-03-2023 2.41,2023-03-30 02:48:39.000000000,7.5,17.0
11-09-2023 18.46,11-09-2023 19.05,2023-09-11 19:25:12,19.36,18.0
21-11-2023 04.30,21-11-2023 04.53,2023-11-21 05:07:26,22.09,38.0
17-08-2023 08.25,17-08-2023 08.50,2023-08-17 09:00:34,24.54,34.0
30-03-2023 12.33,30-03-2023 12.43,2023-03-30 12:53:44.199999999,10.62,40.0
12-09-2023 15.31,12-09-2023 16.00,2023-09-12 16:11:17,28.85,32.0
11-05-2023 01.11,11-05-2023 01.34,2023-05-11 01:39:34,22.44,42.0
19-01-2024 15.14,19-01-2024 15.31,2024-01-19 15:44:21,16.84,26.0
26-01-2024 17.57,26-01-2024 18.24,2024-01-26 18:35:28,26.56,41.0
16-03-2024 16.55,16-03-2024 17.20,2024-03-16 17:32:34,24.94,30.0
30-06-2023 11.48,30-06-2023 12.18,2023-06-30 12:23:46,30.19,36.0
22-02-2024 13.30,22-02-2024 13.58,2024-02-22 14:00:51,28.18,33.0
30-03-2023 8.42,30-03-2023 8.44,2023-03-30 08:46:10.399999999,5.77,47.0
19-05-2023 10.50,19-05-2023 11.13,2023-05-19 11:22:41,22.91,27.0
21-08-2023 04.25,21-08-2023 04.51,2023-08-21 05:03:40,26.15,37.0
28-08-2023 00.32,28-08-2023 00.50,28-08-2023 01:00:57.909668,17.88,39.0
12-10-2023 04.44,12-10-2023 05.07,2023-10-12 05:24:23,23.91,44.0
30-03-2023 16.45,30-03-2023 16.53,2023-03-30 17:07:20.600000000,14.21,27.0
19-05-2023 22.10,2023-05-19 22:24,2023-05-19 22:31:36,13.66,38.0
16-09-2023 22.39,16-09-2023 23.04,2023-09-16 23:16:27,25.06,43.0
30-03-2023 7.14,30-03-2023 7.16,2023-03-30 07:21:24.800000000,5.08,3.0
26-01-2024 00.32,26-01-2024 01.08,2024-01-26 01:20:36,35.2,56.0
05-07-2023 10.30,05-07-2023 10.49,2023-07-05 10:54:26,18.85,42.0
19-05-2023 14.07,19-05-2023 14.28,2023-05-19 14:34:34,20.1,8.0
21-09-2023 18.54,2023-09-21 19:10,2023-09-21 19:23:57,15.72,12.0
21-08-2023 06.25,21-08-2023 06.36,2023-08-21 06:39:36,11.35,27.0
23-10-2023 12.50,23-10-2023 13.23,2023-10-23 13:36:11,33.02,33.0
30-05-2023 07.51,30-05-2023 08.03,2023-05-30 08:07:36,12.59,15.0
05-11-2023 12.22,2023-11-05 12:36,2023-11-05 12:47:51,,22.0
02-12-2023 08.07,02-12-2023 08.32,2023-12-02 08:42:11,25.09,24.0
10-11-2023 10.52,10-11-2023 11.20,2023-11-10 11:41:06,28.31,50.0
25-10-2023 11.03,25-10-2023 11.26,2023-10-25 11:42:09,23.02,31.0
30-03-2023 3.02,30-03-2023 3.02,2023-03-30 03:19:08.999999999,16.9,45.0
30-03-2023 5.34,30-03-2023 5.38,2023-03-30 05:50:42.000000000,12.4,50.0
23-03-2024 09.04,23-03-2024 09.35,2024-03-23 09:43:46,30.93,46.0
15-02-2024 05.54,15-02-2024 06.24,2024-02-15 06:40:49,29.71,35.0
03-02-2024 14.54,03-02-2024 15.15,2024-02-03 15:32:44,,27.0
09-05-2023 17.47,09-05-2023 18.08,2023-05-09 18:14:33,21.45,42.0
17-12-2023 07.53,17-12-2023 08.12,2023-12-17 08:15:03,19.1,34.0
16-02-2024 13.03,16-02-2024 13.22,2024-02-16 13:32:21,19.39,30.0
25-06-2023 23.04,25-06-2023 23.26,2023-06-25 23:31:54,22.57,33.0
21-07-2023 23.09,21-07-2023 23.29,2023-07-21 23:42:17,19.31,36.0
29-07-2023 05.54,29-07-2023 06.18,2023-07-29 06:26:34,23.43,38.0
11-12-2023 21.15,11-12-2023 21.37,2023-12-11 21:49:31,21.59,43.0
04-04-2023 18.37,04-04-2023 18.59,2023-04-04 19:08:12,21.83,40.0
30-03-2023 20.49,30-03-2023 20.52,2023-03-30 21:04:13.400000000,11.29,22.0
27-06-2023 12.38,27-06-2023 13.03,2023-06-27 13:12:20,113.93,46.0
24-03-2024 14.30,24-03-2024 14.53,2024-03-24 15:10:34,22.5,27.0
16-06-2023 07.31,16-06-2023 07.40,2023-06-16 07:43:27,9.1,16.0
03-10-2023 20.19,03-10-2023 20.44,2023-10-03 20:59:00,25.48,26.0
11-09-2023 07.18,11-09-2023 07.45,2023-09-11 07:49:08,26.49,42.0
28-10-2023 08.05,28-10-2023 08.29,2023-10-28 08:46:17,23.88,31.0
30-12-2023 21.39,30-12-2023 22.05,2023-12-30 22:15:24,25.72,19.0
10-07-2023 03.26,10-07-2023 03.47,2023-07-10 03:55:33,21.01,30.0
13-11-2023 07.21,13-11-2023 07.47,2023-11-13 07:51:38,25.73,37.0
28-03-2024 08.38,28-03-2024 08.57,2024-03-28 09:07:57,18.19,12.0
30-03-2023 5.34,30-03-2023 5.40,2023-03-30 05:54:07.800000000,13.83,50.0
2024/02/07 13:39:39,07-02-2024 14.15,2024-02-07 14:22:09,36.08,201.0
23-01-2024 04.22,23-01-2024 04.34,2024-01-23 04:54:01,12.4,32.0
22-03-2024 22.54,22-03-2024 23.03,2024-03-22 23:11:00,9.3,16.0
29-12-2023 05.45,29-12-2023 06.17,2023-12-29 06:33:39,31.62,34.0
30-03-2023 18.31,30-03-2023 18.37,2023-03-30 18:43:46.800000000,6.38,30.0
,12-04-2023 06.40,2023-04-12 06:50:09,27.96,40.0
30-03-2023 8.42,30-03-2023 8.50,2023-03-30 09:00:28.400000000,9.69,47.0
29-04-2023 23.11,2023-04-29 23:35,2023-04-29 23:51:04,24.78,35.0
23-07-2023 23.24,23-07-2023 23.50,2023-07-24 00:04:53,25.28,27.0
30-03-2023 8.42,30-03-2023 8.42,2023-03-30 09:01:57.800000000,19.18,47.0
12-05-2023 16.29,12-05-2023 17.01,12-05-2023 17:07:52.675308,31.47,54.0
13-02-2024 14.39,2024-02-13 15:00,2024-02-13 15:10:01,21.09,37.0
23-03-2024 09.19,2024-03-23 09:35,23-03-2024 09:52:11.821182,15.82,27.0
21-01-2024 02.59,21-01-2024 03.22,2024-01-21 03:32:21,23.64,42.0
30-03-2023 23.52,31-03-2023 00.18,2023-03-31 00:34:29,25.7,38.0
12-08-2023 14.53,12-08-2023 15.05,2023-08-12 15:11:06,12.47,19.0
07-12-2023 20.50,2023-12-07 21:09,2023-12-07 21:19:20,18.94,30.0
30-03-2023 15.45,30-03-2023 15.54,2023-03-30 16:06:53.800000000,12.08,25.0
12-02-2024 09.12,12-02-2024 09.37,2024-02-12 09:43:06,25.4,28.0
17-05-2023 09.14,17-05-2023 09.34,17-05-2023 09:44:00.037955,20.02,31.0
02-01-2024 21.28,02-01-2024 21.52,2024-01-02 22:03:52,24.11,40.0
2024/01/16 06:24:44,2024-01-16 06:43,2024-01-16 06:52:08,18.64,20.0
30-03-2023 15.45,30-03-2023 15.49,2023-03-30 16:03:41.199999999,13.87,25.0
31-12-2023 04.24,31-12-2023 04.46,2023-12-31 05:06:42,21.72,23.0
18-10-2023 01.31,18-10-2023 01.37,2023-10-18 01:45:47,5.84,4.0
04-01-2024 03.31,04-01-2024 03.50,2024-01-04 04:09:40,18.29,26.0
2023/08/24 04:50:35,24-08-2023 05.01,2023-08-24 05:06:59,11.25,9.0
04-05-2023 09.41,04-05-2023 10.11,2023-05-04 10:19:11,29.73,52.0
20-03-2024 11.44,20-03-2024 12.07,2024-03-20 12:19:49,23.03,56.0
25-02-2024 01.59,25-02-2024 02.36,2024-02-25 02:39:24,37.29,54.0
30-03-2023 15.45,30-03-2023 15.45,2023-03-30 15:52:15.400000000,6.44,25.0
06-01-2024 15.20,06-01-2024 15.45,2024-01-06 15:58:34,24.11,46.0
17-10-2023 19.33,17-10-2023 19.45,2023-10-17 19:53:38,12.14,14.0
18-03-2024 13.16,18-03-2024 13.32,2024-03-18 13:43:18,16.41,37.0
08-01-2024 02.36,08-01-2024 02.55,2024-01-08 02:57:39,19.39,5.0
13-04-2023 02.41,13-04-2023 03.02,2023-04-13 03:20:28,20.81,37.0
17-07-2023 23.10,17-07-2023 23.26,2023-07-17 23:28:53,16.65,17.0
31-01-2024 08.42,31-01-2024 08.58,2024-01-31 09:14:01,16.57,32.0
27-07-2023 15.45,27-07-2023 16.02,2023-07-27 16:24:59,16.3,13.0
27-02-2024 08.25,27-02-2024 08.47,2024-02-27 08:50:42,21.49,37.0
10-08-2023 07.11,10-08-2023 07.32,2023-08-10 07:44:53,20.93,31.0
16-11-2023 15.31,16-11-2023 15.54,2023-11-16 15:58:42,23.01,38.0
30-03-2023 6.51,30-03-2023 6.55,2023-03-30 06:54:34.600000000,-1.09,24.0
14-04-2023 11.09,14-04-2023 11.35,2023-04-14 11:47:20,26.32,30.0
28-03-2024 16.19,28-03-2024 16.46,2024-03-28 16:52:12,27.39,51.0
2024/03/21 01:14:14,21-03-2024 01.39,2024-03-21 01:53:00,25.42,39.0
06-05-2023 18.54,06-05-2023 19.26,2023-05-06 19:35:08,31.68,45.0
21-09-2023 03.12,21-09-2023 03.40,2023-09-21 03:47:09,27.98,53.0
03-05-2023 12.28,03-05-2023 12.52,2023-05-03 13:06:02,24.62,37.0
28-06-2023 18.33,28-06-2023 18.54,2023-06-28 19:06:50,20.73,19.0
25-09-2023 21.25,25-09-2023 21.49,2023-09-25 21:54:23,23.63,44.0
23-08-2023 12.02,2023-08-23 12:21,2023-08-23 12:31:38,19.03,26.0
22-09-2023 19.22,22-09-2023 19.34,2023-09-22 19:43:55,12.6,15.0
19-04-2023 22.02,19-04-2023 22.20,2023-04-19 22:22:21,18.35,23.0
29-08-2023 05.32,29-08-2023 05.50,2023-08-29 06:04:35,17.46,9.0
15-09-2023 17.20,15-09-2023 17.43,2023-09-15 17:50:06,23.38,54.0
30-03-2023 2.36,30-03-2023 2.44,2023-03-30 02:54:02.400000000,9.89,17.0
05-10-2023 15.25,05-10-2023 15.41,2023-10-05 15:45:03,16.31,22.0
16-12-2023 22.41,16-12-2023 22.54,2023-12-16 23:04:04,13.77,33.0
10-06-2023 08.26,10-06-2023 08.38,2023-06-10 08:49:37,12.53,36.0
15-09-2023 05.31,15-09-2023 05.48,2023-09-15 06:08:23,17.01,20.0
20-10-2023 03.07,20-10-2023 03.35,2023-10-20 03:44:31,27.74,34.0
04-07-2023 15.02,04-07-2023 15.29,2023-07-04 15:41:32,26.55,48.0
24-06-2023 10.03,24-06-2023 10.24,2023-06-24 10:38:09,20.92,23.0
16-04-2023 07.15,16-04-2023 07.39,2023-04-16 07:44:32,24.38,36.0
30-03-2023 5.34,30-03-2023 5.44,2023-03-30 05:59:41.400000000,15.39,50.0
11-09-2023 16.18,11-09-2023 16.49,2023-09-11 17:00:16,30.86,34.0
30-01-2024 06.25,30-01-2024 07.00,2024-01-30 07:22:45,35.84,48.0
03-09-2023 11.23,03-09-2023 11.37,2023-09-03 11:52:17,14.08,37.0
31-12-2023 10.32,31-12-2023 11.03,31-12-2023 11:16:50.965654,31.1,44.0
20-08-2023 08.18,2023-08-20 08:29,2023-08-20 08:51:03,11.35,20.0
06-07-2023 19.51,06-07-2023 20.09,2023-07-06 20:20:54,18.3,
19-07-2023 23.30,2023-07-19 23:39,2023-07-19 23:44:17,9.39,28.0
28-03-2024 13.09,28-03-2024 13.28,2024-03-28 13:42:34,18.75,42.0
13-08-2023 09.24,13-08-2023 09.48,2023-08-13 09:57:57,23.54,34.0
27-12-2023 16.33,27-12-2023 16.50,2023-12-27 17:11:15,17.37,35.0
,18-02-2024 19.13,2024-02-18 19:22:06,23.8,45.0
19-06-2023 04.06,19-06-2023 04.33,2023-06-19 04:35:59,27.41,34.0
30-03-2023 3.02,30-03-2023 3.10,2023-03-30 03:13:55.200000000,3.67,45.0
30-03-2023 12.33,30-03-2023 12.43,2023-03-30 13:07:39.399999999,24.54,40.0
09-09-2023 02.28,09-09-2023 02.47,2023-09-09 03:05:40,18.58,8.0
2023/12/28 01:16:05,28-12-2023 01.32,2023-12-28 01:40:17,15.98,16.0
05-12-2023 02.38,05-12-2023 03.06,2023-12-05 03:18:36,28.15,42.0
10-12-2023 10.12,2023-12-10 10:45,2023-12-10 10:55:15,33.46,32.0
20-06-2023 19.53,20-06-2023 20.17,2023-06-20 20:26:52,23.7,27.0
12-05-2023 10.49,12-05-2023 11.18,2023-05-12 11:32:12,29.64,19.0
30-03-2023 21.09,30-03-2023 21.15,2023-03-30 21:29:37.199999999,13.77,44.0
07-06-2023 04.06,07-06-2023 04.22,2023-06-07 04:37:25,15.78,22.0
30-03-2023 5.34,30-03-2023 5.35,2023-03-30 05:47:33.000000000,12.25,50.0
30-03-2023 5.34,30-03-2023 5.34,2023-03-30 05:46:29.400000000,12.19,50.0
15-11-2023 00.17,15-11-2023 00.40,15-11-2023 00:45:36.205373,22.73,28.0
31-01-2024 09.26,31-01-2024 10.01,2024-01-31 10:07:05,34.86,43.0
20-11-2023 22.52,2023-11-20 23:10,2023-11-20 23:18:11,18.57,28.0
13-11-2023 20.16,13-11-2023 20.43,2023-11-13 20:49:02,27.61,44.0
03-06-2023 04.44,03-06-2023 05.13,2023-06-03 05:21:26,29.19,62.0
06-04-2023 08.37,06-04-2023 08.50,2023-04-06 08:56:26,12.2,31.0
09-09-2023 14.32,09-09-2023 15.01,2023-09-09 15:09:20,28.65,37.0
29-07-2023 23.08,29-07-2023 23.24,2023-07-29 23:36:35,15.68,25.0
10-03-2024 23.59,11-03-2024 00.20,2024-03-11 00:31:34,20.75,27.0
09-02-2024 17.33,09-02-2024 17.59,2024-02-09 18:13:55,25.52,39.0
30-03-2023 0.10,30-03-2023 0.12,2023-03-30 00:25:37.600000000,13.56,28.0
30-03-2023 21.09,30-03-2023 21.09,2023-03-30 21:17:12.000000000,7.35,44.0
,27-11-2023 12.22,2023-11-27 12:32:45,32.39,47.0
20-08-2023 07.06,20-08-2023 07.30,2023-08-20 07:40:53,24.52,35.0
2023/05/31 18:32:21,31-05-2023 18.56,2023-05-31 19:10:28,24.24,29.0
08-09-2023 01.06,2023-09-08 01:39,2023-09-08 01:52:15,32.98,42.0
09-10-2023 06.57,09-10-2023 07.23,2023-10-09 07:34:07,25.81,39.0
30-10-2023 10.50,30-10-2023 11.11,2023-10-30 11:24:53,21.53,25.0
28-11-2023 14.33,28-11-2023 15.07,2023-11-28 15:22:18,33.35,42.0
20-05-2023 16.55,20-05-2023 17.15,2023-05-20 17:28:44,19.81,42.0
02-04-2023 03.39,02-04-2023 04.06,2023-04-02 04:15:04,27.52,31.0
29-09-2023 16.00,29-09-2023 16.22,2023-09-29 16:36:26,21.58,39.0
23-04-2023 03.01,23-04-2023 03.12,23-04-2023 03:14:23.085459,11.15,24.0
16-04-2023 07.09,16-04-2023 07.37,2023-04-16 07:49:23,27.8,57.0
30-03-2023 12.33,30-03-2023 12.39,2023-03-30 12:45:09.400000000,6.04,40.0
14-11-2023 03.16,14-11-2023 03.36,2023-11-14 03:40:05,19.52,35.0
02-03-2024 15.39,2024-03-02 16:01,2024-03-02 16:14:53,22.39,20.0
20-06-2023 13.34,20-06-2023 13.51,20-06-2023 13:57:13.744623,16.74,27.0
14-05-2023 05.02,14-05-2023 05.18,2023-05-14 05:28:32,75.81,30.0
03-01-2024 21.59,03-01-2024 22.27,2024-01-03 22:41:13,27.61,44.0
25-10-2023 08.15,25-10-2023 08.48,2023-10-25 08:57:10,33.48,44.0
27-04-2023 12.48,27-04-2023 13.07,2023-04-27 13:09:52,18.67,143.0
11-02-2024 15.32,11-02-2024 15.47,2024-02-11 16:01:21,15.32,14.0
06-09-2023 15.00,06-09-2023 15.40,2023-09-06 15:55:02,40.6,52.0
20-02-2024 02.11,20-02-2024 02.28,2024-02-20 02:36:03,17.04,32.0
07-02-2024 21.59,07-02-2024 22.34,2024-02-07 22:48:54,35.59,51.0
30-03-2023 6.51,30-03-2023 6.57,2023-03-30 07:10:26.199999999,12.77,24.0
30-03-2023 8.42,30-03-2023 8.50,2023-03-30 09:04:26.000000000,13.65,47.0
30-03-2023 16.45,30-03-2023 16.49,2023-03-30 16:57:41.000000000,8.55,27.0
30-03-2023 22.00,30-03-2023 22.02,2023-03-30 22:16:59.800000000,14.83,12.0
30-03-2023 12.33,30-03-2023 12.36,2023-03-30 12:48:37.600000000,,40.0
31-10-2023 15.05,31-10-2023 15.11,2023-10-31 15:21:13,5.78,
30-03-2023 5.34,30-03-2023 5.35,2023-03-30 05:44:57.600000000,9.66,50.0
16-07-2023 04.17,16-07-2023 04.37,2023-07-16 04:44:52,19.25,30.0
2023/04/10 08:27:50,10-04-2023 08.53,2023-04-10 09:13:06,25.35,45.0
27-10-2023 08.00,27-10-2023 08.23,2023-10-27 08:36:09,22.69,14.0
20-06-2023 00.26,20-06-2023 00.48,2023-06-20 01:01:21,21.33,20.0
2023/08/31 13:59:10,31-08-2023 14.13,2023-08-31 14:26:19,13.98,0.0
29-01-2024 04.32,29-01-2024 04.57,2024-01-29 05:08:00,25.19,45.0
30-03-2023 8.42,30-03-2023 8.48,2023-03-30 09:00:05.000000000,11.3,47.0
02-07-2023 11.34,02-07-2023 12.10,2023-07-02 12:23:35,36.71,34.0
30-03-2023 3.02,30-03-2023 3.02,2023-03-30 03:16:33.000000000,14.3,185.0
20-05-2023 05.32,20-05-2023 05.53,2023-05-20 05:59:46,20.59,26.0
15-11-2023 01.26,15-11-2023 01.52,2023-11-15 01:57:06,25.81,47.0
21-12-2023 20.55,21-12-2023 21.17,2023-12-21 21:27:44,22.6,37.0
11-03-2024 14.11,11-03-2024 14.54,2024-03-11 15:07:33,43.5,71.0
24-02-2024 13.16,24-02-2024 13.49,2024-02-24 14:10:14,32.72,44.0
20-11-2023 21.40,20-11-2023 22.07,2023-11-20 22:15:48,26.67,56.0
29-10-2023 06.00,29-10-2023 06.12,2023-10-29 06:30:24,12.53,16.0
22-06-2023 22.05,22-06-2023 22.30,2023-06-22 22:42:36,24.52,33.0
30-03-2023 6.51,30-03-2023 6.52,2023-03-30 07:05:47.199999999,13.12,24.0
24-03-2024 05.20,24-03-2024 05.37,2024-03-24 05:48:17,17.42,20.0
30-03-2023 17.34,30-03-2023 17.36,2023-03-30 17:46:44.599999999,9.86,16.0
12-12-2023 09.04,12-12-2023 09.25,2023-12-12 09:45:12,21.54,27.0
07-11-2023 19.20,07-11-2023 19.53,2023-11-07 20:06:59,33.84,49.0
30-06-2023 16.15,30-06-2023 16.30,2023-06-30 16:50:45,14.98,29.0
21-02-2024 12.57,21-02-2024 13.16,2024-02-21 13:25:58,18.53,0.0
2023/09/04 10:19:07,04-09-2023 10.40,2023-09-04 10:55:59,21.87,30.0
30-03-2023 6.51,30-03-2023 6.51,2023-03-30 07:04:53.800000000,13.23,24.0
20-08-2023 10.12,20-08-2023 10.39,2023-08-20 10:50:58,26.93,29.0
2023/05/01 22:04:23,01-05-2023 22.27,2023-05-01 22:38:30,22.63,25.0
30-03-2023 10.31,30-03-2023 10.36,2023-03-30 10:38:43.399999999,2.34,32.0
30-03-2023 14.12,30-03-2023 14.17,2023-03-30 14:27:05.000000000,9.55,17.0
12-03-2024 23.08,12-03-2024 23.29,2024-03-12 23:39:08,,25.0
30-03-2023 10.31,30-03-2023 10.41,2023-03-30 10:53:36.200000000,12.22,32.0
05-12-2023 08.02,05-12-2023 08.27,2023-12-05 08:32:34,24.96,24.0
28-11-2023 23.43,29-11-2023 00.00,2023-11-29 00:06:33,16.45,24.0
29-05-2023 06.15,29-05-2023 06.52,2023-05-29 06:59:40,37.51,55.0
07-04-2023 18.08,2023-04-07 18:16,2023-04-07 18:33:01,8.17,12.0
07-10-2023 01.21,07-10-2023 01.46,2023-10-07 01:54:31,25.41,26.0
30-03-2023 14.12,30-03-2023 14.16,2023-03-30 14:25:21.200000000,8.82,17.0
2023/09/18 11:45:25,18-09-2023 12.11,2023-09-18 12:27:45,26.17,36.0
30-03-2023 8.42,30-03-2023 8.44,2023-03-30 08:56:34.400000000,11.79,
21-09-2023 14.48,21-09-2023 15.17,2023-09-21 15:38:54,29.11,51.0
29-07-2023 07.47,29-07-2023 08.10,2023-07-29 08:19:10,23.06,35.0
2023/09/01 11:40:20,01-09-2023 12.07,2023-09-01 12:21:00,26.9,45.0
08-08-2023 23.13,08-08-2023 23.35,2023-08-08 23:37:14,21.88,36.0
30-03-2023 18.31,30-03-2023 18.41,2023-03-30 18:56:00.599999999,14.61,30.0
13-04-2023 01.47,2023-04-13 02:07,2023-04-13 02:18:54,19.85,34.0
30-03-2023 22.00,30-03-2023 22.00,2023-03-30 22:10:19.600000000,10.16,12.0
31-10-2023 18.35,2023-10-31 18:47,2023-10-31 19:04:39,12.47,20.0
16-05-2023 10.16,16-05-2023 10.32,2023-05-16 10:42:53,88.61,33.0
10-05-2023 13.59,10-05-2023 14.18,2023-05-10 14:26:10,18.59,15.0
04-10-2023 00.04,04-10-2023 00.31,2023-10-04 00:33:54,27.88,35.0
22-02-2024 17.19,22-02-2024 17.41,2024-02-22 17:48:29,22.51,29.0
10-01-2024 04.42,10-01-2024 05.08,10-01-2024 05:13:35.284684,25.78,58.0
03-11-2023 19.08,03-11-2023 19.43,03-11-2023 19:53:20.656833,35.08,53.0
05-03-2024 17.57,2024-03-05 18:14,2024-03-05 18:31:08,16.13,32.0
18-03-2024 11.18,18-03-2024 11.45,2024-03-18 11:47:44,26.85,33.0
24-01-2024 02.00,24-01-2024 02.27,2024-01-24 02:40:25,27.31,36.0
20-05-2023 20.59,20-05-2023 21.28,2023-05-20 21:38:24,28.86,50.0
04-03-2024 16.38,04-03-2024 16.57,2024-03-04 17:15:30,18.41,17.0
30-03-2023 6.51,30-03-2023 7.00,2023-03-30 07:08:17.800000000,7.63,24.0
15-08-2023 02.09,15-08-2023 02.36,2023-08-15 02:53:56,27.2,49.0
23-11-2023 12.17,23-11-2023 12.46,2023-11-23 12:55:45,,48.0
30-03-2023 12.33,30-03-2023 12.35,2023-03-30 12:45:08.199999999,10.02,40.0
01-03-2024 00.41,01-03-2024 01.15,2024-03-01 01:22:06,34.19,56.0
20-10-2023 02.49,20-10-2023 03.14,2023-10-20 03:21:00,24.88,29.0
03-05-2023 05.55,03-05-2023 06.10,2023-05-03 06:24:10,14.72,34.0
01-08-2023 16.02,2023-08-01 16:20,2023-08-01 16:30:29,17.61,42.0
30-03-2023 3.02,30-03-2023 3.02,2023-03-30 03:20:34.200000000,18.32,45.0
26-04-2023 01.01,26-04-2023 01.28,2023-04-26 01:38:18,26.66,30.0
18-11-2023 18.24,18-11-2023 18.43,2023-11-18 18:55:38,18.18,28.0
17-10-2023 22.11,17-10-2023 22.30,2023-10-17 22:36:52,19.52,34.0
08-05-2023 12.25,08-05-2023 12.47,2023-05-08 13:03:50,21.15,31.0
,26-05-2023 08.04,2023-05-26 08:15:28,22.11,27.0
13-02-2024 18.08,13-02-2024 18.37,2024-02-13 18:52:18,28.88,58.0
04-12-2023 03.34,04-12-2023 04.08,2023-12-04 04:20:07,33.57,41.0
27-01-2024 23.49,28-01-2024 00.22,2024-01-28 00:30:59,32.95,45.0
24-04-2023 10.13,24-04-2023 10.38,24-04-2023 10:57:16.223917,25.4,24.0
16-11-2023 12.03,16-11-2023 12.20,2023-11-16 12:28:46,16.45,29.0
31-12-2023 15.27,2023-12-31 15:42,2023-12-31 15:53:32,14.8,33.0
13-06-2023 19.04,2023-06-13 19:34,2023-06-13 19:48:44,30.08,46.0
2023/11/10 08:07:38,10-11-2023 08.37,2023-11-10 08:42:33,30.02,42.0
2023/04/27 00:24:46,27-04-2023 00.41,2023-04-27 00:48:11,16.62,35.0
26-03-2024 11.42,26-03-2024 12.05,2024-03-26 12:13:34,22.56,60.0
09-11-2023 11.46,09-11-2023 12.07,2023-11-09 12:23:11,20.37,30.0
04-07-2023 03.58,04-07-2023 04.31,2023-07-04 04:38:27,32.29,39.0
30-03-2023 18.31,30-03-2023 18.34,2023-03-30 18:47:57.600000000,13.56,30.0
19-02-2024 20.47,19-02-2024 21.05,2024-02-19 21:16:49,18.39,26.0
15-08-2023 16.57,15-08-2023 17.18,2023-08-15 17:36:08,21.3,30.0
10-12-2023 14.29,10-12-2023 14.51,2023-12-10 15:13:14,22.65,15.0
15-03-2024 01.49,15-03-2024 02.06,15-03-2024 02:18:10.912249,17.11,30.0
09-10-2023 23.21,09-10-2023 23.36,2023-10-09 23:49:30,15.7,15.0
06-11-2023 15.20,06-11-2023 15.45,2023-11-06 15:50:49,25.06,50.0
22-12-2023 19.50,22-12-2023 20.07,2023-12-22 20:19:24,17.09,44.0
04-12-2023 18.41,04-12-2023 19.12,2023-12-04 19:23:39,31.08,34.0
30-03-2023 10.31,30-03-2023 10.31,2023-03-30 10:44:31.400000000,13.14,32.0
18-06-2023 08.44,18-06-2023 09.22,2023-06-18 09:34:20,37.21,43.0
30-03-2023 21.09,30-03-2023 21.13,2023-03-30 21:19:10.800000000,5.33,44.0
17-11-2023 17.26,17-11-2023 17.58,2023-11-17 18:13:30,32.1,41.0
02-06-2023 00.12,02-06-2023 00.30,2023-06-02 00:35:28,18.66,31.0
03-08-2023 01.43,03-08-2023 02.09,2023-08-03 02:14:50,25.65,45.0
15-05-2023 10.39,15-05-2023 10.58,2023-05-15 11:05:54,18.16,9.0
2024/03/26 04:15:07,26-03-2024 04.30,2024-03-26 04:43:03,14.91,25.0
15-08-2023 09.18,15-08-2023 09.46,2023-08-15 10:04:17,27.95,40.0
26-08-2023 01.04,26-08-2023 01.13,2023-08-26 01:15:56,9.33,33.0
,08-10-2023 00.50,2023-10-08 01:18:39,23.38,27.0
29-11-2023 11.44,29-11-2023 12.02,2023-11-29 12:18:30,17.91,29.0
16-07-2023 03.45,2023-07-16 04:06,2023-07-16 04:16:17,21.51,31.0
13-04-2023 14.03,13-04-2023 14.22,2023-04-13 14:31:27,18.92,35.0
14-05-2023 10.00,2023-05-14 10:33,2023-05-14 10:53:38,33.13,48.0
12-06-2023 14.21,12-06-2023 14.38,2023-06-12 14:40:18,16.94,14.0
30-03-2023 17.34,30-03-2023 17.34,2023-03-30 17:43:35.600000000,8.71,16.0
2023/10/01 13:20:11,01-10-2023 13.39,2023-10-01 13:50:34,18.82,20.0
30-03-2023 20.49,30-03-2023 20.50,2023-03-30 21:03:21.800000000,12.43,22.0
30-03-2023 13.55,30-03-2023 13.58,2023-03-30 14:07:15.400000000,8.49,146.0
03-02-2024 21.15,03-02-2024 21.35,2024-02-03 21:52:01,,35.0
21-10-2023 01.42,21-10-2023 01.59,2023-10-21 02:02:14,17.13,18.0
,11-02-2024 11.55,2024-02-11 12:10:45,22.98,21.0
02-02-2024 19.35,02-02-2024 20.05,2024-02-02 20:21:02,30.08,36.0
12-01-2024 21.16,12-01-2024 21.48,2024-01-12 22:00:09,31.94,44.0
27-02-2024 15.45,27-02-2024 16.14,2024-02-27 16:30:29,28.91,50.0
09-07-2023 12.06,09-07-2023 12.20,2023-07-09 12:31:41,13.96,34.0
